Timestamp,Suhu_Udara,Kelembapan_Udara,Kelembapan_Tanah,EC_Tangki,N,P,K,Status_Pompa
2025-12-14 10:00:00,26.73,86.22,90.65,1.7,174.07,70.42,223.33,0
2025-12-14 11:00:00,25.89,90.51,90.45,1.7,171.96,68.72,228.54,0
2025-12-14 12:00:00,26.3,81.01,92.0,1.7,169.55,69.74,228.75,1
2025-12-14 13:00:00,26.97,83.14,91.34,1.7,168.5,68.72,225.0,0
2025-12-14 14:00:00,27.22,89.07,90.46,1.7,168.48,68.47,224.98,0
2025-12-14 15:00:00,26.55,85.08,92.0,1.7,167.51,68.01,228.61,1
2025-12-14 16:00:00,27.64,84.09,91.0,1.7,165.52,67.36,227.22,0
2025-12-14 17:00:00,26.72,88.83,91.01,1.7,166.02,67.82,230.41,0
2025-12-14 18:00:00,26.32,87.12,90.44,1.7,166.95,67.64,231.08,0
2025-12-14 19:00:00,24.49,87.07,89.91,1.7,167.09,66.87,232.89,0
2025-12-14 20:00:00,25.91,89.16,89.33,1.7,165.99,66.86,237.64,0
2025-12-14 21:00:00,22.17,88.21,88.75,1.7,167.03,66.09,232.92,0
2025-12-14 22:00:00,24.56,88.32,88.59,1.7,166.6,65.48,235.26,0
2025-12-14 23:00:00,24.15,91.15,88.38,1.7,164.4,64.03,235.01,0
2025-12-15 00:00:00,22.61,89.92,87.81,1.7,166.29,63.57,232.64,0
2025-12-15 01:00:00,23.61,92.78,87.5,1.7,166.87,63.96,232.51,0
2025-12-15 02:00:00,22.27,94.0,86.88,1.7,166.58,63.94,236.86,0
2025-12-15 03:00:00,22.21,95.38,86.86,1.7,163.69,65.51,240.1,0
2025-12-15 04:00:00,22.37,96.08,86.64,1.7,162.4,67.76,234.85,0
2025-12-15 05:00:00,24.81,92.44,86.32,1.7,166.14,67.17,232.93,0
2025-12-15 06:00:00,23.78,93.67,92.0,1.7,163.38,66.26,235.39,1
2025-12-15 07:00:00,23.96,92.48,91.71,1.7,162.99,67.15,235.32,0
2025-12-15 08:00:00,23.52,90.69,91.02,1.7,163.04,67.3,235.25,0
2025-12-15 09:00:00,25.27,87.38,90.54,1.7,163.7,68.16,231.32,0
2025-12-15 10:00:00,25.35,84.74,90.02,1.7,161.05,68.34,229.64,0
2025-12-15 11:00:00,27.35,86.93,89.67,1.7,161.53,67.97,226.51,0
2025-12-15 12:00:00,27.26,81.31,92.0,1.7,158.63,67.62,222.8,1
2025-12-15 13:00:00,26.4,84.21,90.86,1.7,159.06,67.84,220.27,0
2025-12-15 14:00:00,27.31,80.4,90.58,1.7,158.12,67.48,218.69,0
2025-12-15 15:00:00,26.4,82.24,92.0,1.7,156.84,68.41,217.6,1
2025-12-15 16:00:00,26.92,83.71,91.09,1.7,158.67,67.05,216.36,0
2025-12-15 17:00:00,25.75,88.67,90.5,1.7,158.5,67.99,219.85,0
2025-12-15 18:00:00,26.02,88.51,90.01,1.7,159.61,66.12,218.34,0
2025-12-15 19:00:00,26.1,86.62,89.64,1.7,160.74,66.13,222.74,0
2025-12-15 20:00:00,24.93,90.34,89.27,1.7,163.19,65.71,222.14,0
2025-12-15 21:00:00,24.12,91.61,88.95,1.7,161.09,64.23,223.88,0
2025-12-15 22:00:00,24.06,90.21,89.17,1.7,162.9,62.31,225.61,0
2025-12-15 23:00:00,23.96,88.35,88.97,1.7,163.02,61.31,223.84,0
2025-12-16 00:00:00,22.07,91.69,88.48,1.7,162.42,61.38,223.58,0
2025-12-16 01:00:00,22.81,92.54,87.99,1.7,160.45,60.85,222.89,0
2025-12-16 02:00:00,23.38,90.51,87.71,1.7,161.72,59.95,224.43,0
2025-12-16 03:00:00,22.62,94.31,87.58,1.7,160.19,61.23,224.63,0
2025-12-16 04:00:00,22.15,94.22,87.52,1.7,161.32,60.14,223.28,0
2025-12-16 05:00:00,22.77,94.31,87.36,1.7,164.94,60.81,224.16,0
2025-12-16 06:00:00,23.07,93.18,92.0,1.7,166.7,60.05,225.55,1
2025-12-16 07:00:00,24.0,93.01,91.67,1.7,169.14,59.09,230.65,0
2025-12-16 08:00:00,22.63,89.57,91.33,1.7,167.68,58.64,231.04,0
2025-12-16 09:00:00,23.91,88.88,90.43,1.7,168.95,59.3,231.26,0
2025-12-16 10:00:00,26.8,86.12,89.71,1.7,166.73,58.14,232.52,0
2025-12-16 11:00:00,25.49,84.54,89.31,1.7,166.24,58.52,230.27,0
2025-12-16 12:00:00,27.46,88.01,92.0,1.7,169.32,57.76,226.19,1
2025-12-16 13:00:00,27.02,80.4,91.36,1.7,168.06,57.18,225.85,0
2025-12-16 14:00:00,26.45,86.83,90.66,1.7,169.93,57.69,228.99,0
2025-12-16 15:00:00,27.35,83.82,92.0,1.7,171.57,59.77,232.38,1
2025-12-16 16:00:00,26.96,83.99,91.57,1.7,173.24,59.02,227.81,0
2025-12-16 17:00:00,28.13,86.83,91.38,1.5,170.63,59.76,229.83,0
2025-12-16 18:00:00,25.5,83.72,91.58,1.7,171.35,59.54,224.63,0
2025-12-16 19:00:00,26.66,86.05,91.48,1.7,170.81,59.19,226.3,0
2025-12-16 20:00:00,25.25,86.87,91.26,1.7,172.54,60.24,227.73,0
2025-12-16 21:00:00,23.9,89.17,90.78,1.7,169.26,59.53,223.78,0
2025-12-16 22:00:00,24.54,88.79,90.01,1.7,169.75,58.57,226.84,0
2025-12-16 23:00:00,23.85,94.92,89.86,1.7,169.97,59.08,231.61,0
2025-12-17 00:00:00,22.99,96.1,90.36,1.7,166.19,60.61,231.62,0
2025-12-17 01:00:00,22.81,88.31,90.54,1.7,164.54,61.32,232.15,0
2025-12-17 02:00:00,21.85,94.42,90.67,1.8,161.27,60.08,235.99,0
2025-12-17 03:00:00,21.5,95.39,90.55,1.8,160.11,59.58,233.12,0
2025-12-17 04:00:00,22.71,94.79,90.45,1.7,161.29,60.54,230.46,0
2025-12-17 05:00:00,22.08,91.89,89.53,1.7,161.79,62.0,228.59,0
2025-12-17 06:00:00,22.64,92.03,92.0,1.7,162.23,62.21,229.0,1
2025-12-17 07:00:00,23.62,89.75,91.62,1.7,160.47,61.68,229.39,0
2025-12-17 08:00:00,24.46,89.04,90.85,1.7,162.67,63.17,228.29,0
2025-12-17 09:00:00,24.01,85.77,90.19,1.7,162.72,63.07,227.87,0
2025-12-17 10:00:00,27.03,86.75,89.5,1.7,162.88,62.49,226.88,0
2025-12-17 11:00:00,26.79,82.52,88.7,1.7,164.65,61.78,226.06,0
2025-12-17 12:00:00,26.98,84.63,92.0,1.7,162.88,60.71,224.58,1
2025-12-17 13:00:00,27.64,82.05,91.25,1.7,163.38,63.3,223.2,0
2025-12-17 14:00:00,27.43,85.35,90.69,1.7,164.21,64.54,218.79,0
2025-12-17 15:00:00,27.69,83.69,92.0,1.7,163.26,63.87,219.04,1
2025-12-17 16:00:00,27.23,86.28,91.35,1.7,164.5,65.38,214.95,0
2025-12-17 17:00:00,27.01,88.64,90.44,1.7,165.38,65.75,217.83,0
2025-12-17 18:00:00,27.08,90.5,89.66,1.7,165.18,66.07,217.29,0
2025-12-17 19:00:00,26.21,82.28,89.5,1.7,164.94,65.3,217.87,0
2025-12-17 20:00:00,24.84,86.9,88.81,1.7,165.88,64.74,217.8,0
2025-12-17 21:00:00,23.53,88.99,88.36,1.7,167.27,64.62,218.05,0
2025-12-17 22:00:00,25.23,91.57,88.32,1.7,167.29,62.77,222.05,0
2025-12-17 23:00:00,23.21,87.77,87.69,1.7,169.21,62.31,219.32,0
2025-12-18 00:00:00,22.58,89.98,88.03,1.7,170.23,62.3,216.05,0
2025-12-18 01:00:00,21.21,93.05,88.19,1.8,166.8,63.47,217.29,0
2025-12-18 02:00:00,22.6,93.41,87.84,1.7,164.2,62.87,216.94,0
2025-12-18 03:00:00,22.28,94.33,87.4,1.7,166.36,63.58,218.74,0
2025-12-18 04:00:00,20.89,94.58,87.26,1.8,165.86,61.68,221.35,0
2025-12-18 05:00:00,22.62,94.08,86.63,1.7,166.12,62.74,219.26,0
2025-12-18 06:00:00,22.31,93.0,92.0,1.7,168.13,61.9,221.56,1
2025-12-18 07:00:00,25.55,91.52,91.65,1.7,167.99,62.02,219.68,0
2025-12-18 08:00:00,23.79,91.43,91.05,1.7,167.94,62.39,220.63,0
2025-12-18 09:00:00,24.8,83.51,90.51,1.7,166.26,62.57,218.25,0
2025-12-18 10:00:00,25.3,90.4,89.76,1.7,166.87,62.45,219.42,0
2025-12-18 11:00:00,27.71,80.98,89.55,1.7,167.85,61.32,220.15,0
2025-12-18 12:00:00,26.84,82.69,92.0,1.7,166.7,60.54,218.13,1
2025-12-18 13:00:00,26.72,84.3,91.08,1.7,164.97,61.48,215.58,0
2025-12-18 14:00:00,27.81,86.38,90.64,1.7,169.7,60.96,218.43,0
2025-12-18 15:00:00,25.97,80.4,92.0,1.7,169.35,60.9,218.12,1
2025-12-18 16:00:00,27.3,85.58,91.05,1.7,167.94,59.59,221.5,0
2025-12-18 17:00:00,27.86,88.0,90.5,1.7,169.1,60.43,220.82,0
2025-12-18 18:00:00,26.45,89.19,89.61,1.7,168.84,59.29,224.78,0
2025-12-18 19:00:00,26.01,86.31,89.36,1.7,166.73,60.2,222.92,0
2025-12-18 20:00:00,25.67,88.08,88.94,1.7,167.53,59.3,227.21,0
2025-12-18 21:00:00,25.8,88.3,88.47,1.7,165.9,60.29,228.03,0
2025-12-18 22:00:00,24.86,89.7,87.63,1.7,168.7,60.35,229.38,0
2025-12-18 23:00:00,23.75,89.13,87.47,1.7,169.44,59.9,227.15,0
2025-12-19 00:00:00,23.68,90.19,86.89,1.7,168.76,61.4,229.37,0
2025-12-19 01:00:00,21.89,93.72,86.64,1.8,168.81,61.36,231.56,0
2025-12-19 02:00:00,22.95,93.51,86.29,1.7,170.28,61.05,230.92,0
2025-12-19 03:00:00,21.35,94.59,86.03,1.8,170.41,61.9,225.79,0
2025-12-19 04:00:00,21.81,94.07,85.78,1.8,174.01,60.57,223.46,0
2025-12-19 05:00:00,19.79,94.88,85.64,1.8,175.69,58.34,221.26,0
2025-12-19 06:00:00,23.03,94.5,92.0,1.7,176.14,59.49,223.07,1
2025-12-19 07:00:00,22.88,87.57,92.0,1.7,174.01,58.81,222.5,0
2025-12-19 08:00:00,25.14,88.08,90.88,1.7,173.39,59.69,222.01,0
2025-12-19 09:00:00,25.46,87.93,90.23,1.7,173.91,59.8,221.25,0
2025-12-19 10:00:00,26.9,86.95,89.9,1.7,172.08,58.82,225.61,0
2025-12-19 11:00:00,25.82,84.36,89.47,1.7,174.12,59.46,226.19,0
2025-12-19 12:00:00,27.97,87.07,92.0,1.7,172.0,59.16,227.13,1
2025-12-19 13:00:00,28.98,89.16,91.16,1.5,170.58,58.28,225.97,0
2025-12-19 14:00:00,27.85,85.31,90.27,1.7,169.34,57.45,226.35,0
2025-12-19 15:00:00,27.71,85.37,92.0,1.7,170.51,56.02,224.34,1
2025-12-19 16:00:00,26.94,87.51,91.2,1.7,168.84,56.56,225.73,0
2025-12-19 17:00:00,26.02,82.15,90.7,1.7,165.44,55.89,223.33,0
2025-12-19 18:00:00,26.61,87.06,90.19,1.7,167.38,56.04,225.77,0
2025-12-19 19:00:00,24.3,89.99,90.7,1.7,166.49,56.05,224.4,0
2025-12-19 20:00:00,24.64,87.33,90.59,1.7,164.51,55.38,227.3,0
2025-12-19 21:00:00,23.01,86.96,90.14,1.7,163.17,54.21,232.45,0
2025-12-19 22:00:00,23.33,90.15,89.5,1.7,166.33,56.73,232.58,0
2025-12-19 23:00:00,23.91,91.27,89.21,1.7,165.09,56.84,235.98,0
2025-12-20 00:00:00,23.36,90.15,88.97,1.7,164.87,58.64,237.81,0
2025-12-20 01:00:00,22.64,97.37,88.11,1.7,164.07,59.79,234.09,0
2025-12-20 02:00:00,22.46,92.17,87.69,1.7,161.89,59.56,234.41,0
2025-12-20 03:00:00,20.65,90.97,87.58,1.8,160.68,59.8,235.69,0
2025-12-20 04:00:00,21.8,93.39,87.22,1.8,158.51,60.0,237.15,0
2025-12-20 05:00:00,21.71,95.33,87.31,1.8,160.49,61.72,237.49,0
2025-12-20 06:00:00,22.18,92.61,92.0,1.7,160.85,62.48,237.78,1
2025-12-20 07:00:00,23.88,92.47,92.0,1.7,165.48,61.74,237.65,0
2025-12-20 08:00:00,23.56,88.05,91.71,1.7,164.19,62.06,237.85,0
2025-12-20 09:00:00,24.67,91.71,91.43,1.7,162.67,62.78,234.65,0
2025-12-20 10:00:00,24.33,88.24,90.4,1.7,165.53,61.7,234.08,0
2025-12-20 11:00:00,26.46,88.13,89.91,1.7,167.41,62.15,230.49,0
2025-12-20 12:00:00,26.27,85.87,92.0,1.7,168.01,63.36,229.47,1
2025-12-20 13:00:00,27.36,86.61,90.99,1.7,165.88,62.55,228.27,0
2025-12-20 14:00:00,26.48,82.98,90.29,1.7,168.99,61.88,226.97,0
2025-12-20 15:00:00,27.16,84.1,92.0,1.7,168.7,62.93,224.74,1
2025-12-20 16:00:00,26.69,88.6,91.7,1.7,167.78,62.59,225.93,0
2025-12-20 17:00:00,27.78,89.69,91.26,1.7,169.72,61.68,225.59,0
2025-12-20 18:00:00,26.4,84.48,90.34,1.7,169.49,62.49,225.01,0
2025-12-20 19:00:00,24.03,88.39,89.91,1.7,167.22,62.99,221.99,0
2025-12-20 20:00:00,23.96,87.79,89.6,1.7,167.2,63.05,221.9,0
2025-12-20 21:00:00,24.47,88.13,89.37,1.7,165.7,64.03,225.41,0
2025-12-20 22:00:00,23.15,91.19,89.47,1.7,160.26,65.04,228.8,0
2025-12-20 23:00:00,21.03,93.91,89.47,1.8,158.86,64.88,230.04,0
2025-12-21 00:00:00,24.04,93.14,89.28,1.7,158.16,66.57,229.55,0
2025-12-21 01:00:00,23.17,92.06,89.0,1.7,156.35,67.86,231.22,0
2025-12-21 02:00:00,22.74,94.35,88.27,1.7,157.73,65.89,229.74,0
2025-12-21 03:00:00,21.67,92.71,88.46,1.8,156.62,64.85,229.26,0
2025-12-21 04:00:00,22.44,94.51,88.12,1.7,157.82,62.74,227.69,0
2025-12-21 05:00:00,21.69,96.41,88.39,1.8,155.89,62.42,230.32,0
2025-12-21 06:00:00,22.87,88.0,92.0,1.7,157.89,61.32,232.51,1
2025-12-21 07:00:00,22.66,93.15,92.0,1.7,155.88,60.61,232.54,0
2025-12-21 08:00:00,25.46,86.58,91.61,1.7,152.03,61.63,237.0,0
2025-12-21 09:00:00,23.9,91.14,90.62,1.7,154.77,60.06,237.93,0
2025-12-21 10:00:00,26.99,85.6,89.85,1.7,153.64,60.24,238.67,0
2025-12-21 11:00:00,26.72,83.15,89.22,1.7,157.26,60.4,239.11,0
2025-12-21 12:00:00,26.75,86.59,92.0,1.7,158.58,60.37,235.75,1
2025-12-21 13:00:00,27.43,85.6,91.3,1.7,160.26,60.54,233.48,0
2025-12-21 14:00:00,27.83,82.7,90.3,1.7,162.33,58.58,233.42,0
2025-12-21 15:00:00,28.17,82.42,92.0,1.5,162.64,57.95,233.38,1
2025-12-21 16:00:00,27.05,85.23,91.49,1.7,162.96,59.46,234.93,0
2025-12-21 17:00:00,25.73,83.61,90.61,1.7,165.35,58.46,233.27,0
2025-12-21 18:00:00,26.04,84.66,90.62,1.7,165.54,60.06,233.53,0
2025-12-21 19:00:00,26.96,88.09,90.42,1.7,164.2,58.86,233.83,0
2025-12-21 20:00:00,26.05,86.62,89.97,1.7,165.29,57.58,234.21,0
2025-12-21 21:00:00,25.16,90.6,89.27,1.7,161.47,56.85,234.29,0
2025-12-21 22:00:00,24.53,93.84,89.09,1.7,163.99,58.02,230.81,0
2025-12-21 23:00:00,23.96,91.07,88.8,1.7,166.44,57.65,225.37,0
2025-12-22 00:00:00,23.89,92.43,88.83,1.7,168.54,58.09,223.5,0
2025-12-22 01:00:00,22.23,97.2,88.59,1.7,170.49,58.28,222.74,0
2025-12-22 02:00:00,21.24,90.61,88.03,1.8,170.12,58.34,220.41,0
2025-12-22 03:00:00,22.21,96.12,88.33,1.7,169.72,59.6,221.0,0
2025-12-22 04:00:00,21.45,95.96,88.26,1.8,167.32,60.36,224.43,0
2025-12-22 05:00:00,21.41,95.21,87.99,1.8,170.37,59.38,226.77,0
2025-12-22 06:00:00,22.13,95.41,92.0,1.7,169.28,59.21,228.35,1
2025-12-22 07:00:00,25.39,92.02,91.93,1.7,169.72,60.87,231.14,0
2025-12-22 08:00:00,24.36,88.68,90.94,1.7,169.99,61.19,229.02,0
2025-12-22 09:00:00,25.44,90.84,90.41,1.7,167.38,59.85,228.18,0
2025-12-22 10:00:00,25.02,89.49,89.71,1.7,164.14,58.63,230.06,0
2025-12-22 11:00:00,25.22,88.26,89.29,1.7,164.19,59.53,229.12,0
2025-12-22 12:00:00,26.49,85.16,92.0,1.7,163.4,60.23,228.36,1
2025-12-22 13:00:00,28.45,83.22,91.23,1.5,163.31,59.46,233.35,0
2025-12-22 14:00:00,27.51,85.32,91.14,1.7,165.29,60.21,233.67,0
2025-12-22 15:00:00,27.55,87.25,92.0,1.7,165.69,61.7,238.15,1
2025-12-22 16:00:00,27.39,87.89,90.43,1.7,167.02,63.02,233.43,0
2025-12-22 17:00:00,25.97,85.31,90.2,1.7,167.74,64.43,231.93,0
2025-12-22 18:00:00,27.11,87.69,89.59,1.7,167.07,64.86,233.11,0
2025-12-22 19:00:00,25.0,84.96,89.17,1.7,165.18,64.62,233.44,0
2025-12-22 20:00:00,26.1,90.91,88.66,1.7,165.65,64.18,228.38,0
2025-12-22 21:00:00,24.78,87.94,88.17,1.7,165.77,64.09,228.13,0
2025-12-22 22:00:00,22.47,92.29,87.76,1.7,167.39,63.24,234.66,0
2025-12-22 23:00:00,22.8,88.87,87.22,1.7,167.02,62.88,235.29,0
2025-12-23 00:00:00,21.53,94.41,86.62,1.8,166.41,64.0,236.79,0
2025-12-23 01:00:00,23.53,93.47,86.1,1.7,165.94,62.5,235.09,0
2025-12-23 02:00:00,22.3,91.5,86.0,1.7,164.25,61.09,235.7,0
2025-12-23 03:00:00,20.37,95.02,85.81,1.8,166.88,61.87,235.63,0
2025-12-23 04:00:00,22.4,92.3,85.78,1.7,168.86,61.56,238.4,0
2025-12-23 05:00:00,21.83,94.98,85.56,1.8,166.52,59.84,240.94,0
2025-12-23 06:00:00,21.52,91.97,92.0,1.8,167.91,59.85,241.66,1
2025-12-23 07:00:00,24.74,87.61,91.94,1.7,164.47,59.73,241.51,0
2025-12-23 08:00:00,24.33,87.8,91.07,1.7,166.26,59.41,236.99,0
2025-12-23 09:00:00,24.92,87.49,90.7,1.7,164.96,60.1,232.6,0
2025-12-23 10:00:00,25.68,90.01,89.78,1.7,165.61,58.96,232.93,0
2025-12-23 11:00:00,25.48,87.81,89.0,1.7,162.11,59.06,235.22,0
2025-12-23 12:00:00,26.1,88.64,92.0,1.7,160.07,58.96,238.53,1
2025-12-23 13:00:00,28.33,88.44,91.61,1.5,161.11,59.09,236.13,0
2025-12-23 14:00:00,26.86,83.72,91.08,1.7,160.0,57.61,232.3,0
2025-12-23 15:00:00,27.09,84.77,92.0,1.7,158.69,57.28,234.77,1
2025-12-23 16:00:00,25.17,84.74,91.99,1.7,161.46,57.44,232.75,0
2025-12-23 17:00:00,25.39,84.78,90.87,1.7,165.58,58.06,228.92,0
2025-12-23 18:00:00,26.49,82.95,89.98,1.7,167.24,59.84,227.99,0
2025-12-23 19:00:00,25.81,87.81,89.45,1.7,165.19,60.63,227.06,0
2025-12-23 20:00:00,26.37,85.91,88.71,1.7,168.35,61.09,230.76,0
2025-12-23 21:00:00,25.5,89.58,88.28,1.7,165.41,62.26,233.13,0
2025-12-23 22:00:00,23.71,95.21,88.28,1.7,164.84,61.98,231.38,0
2025-12-23 23:00:00,23.78,90.28,87.9,1.7,164.95,63.38,235.06,0
2025-12-24 00:00:00,22.71,92.57,87.6,1.7,168.41,64.34,235.37,0
2025-12-24 01:00:00,24.24,94.75,86.88,1.7,169.92,63.87,238.0,0
2025-12-24 02:00:00,23.24,93.84,86.44,1.7,168.89,65.55,241.17,0
2025-12-24 03:00:00,22.29,94.15,86.1,1.7,167.03,65.84,240.2,0
2025-12-24 04:00:00,22.26,92.8,86.09,1.7,168.76,67.7,241.37,0
2025-12-24 05:00:00,23.41,92.82,85.38,1.7,167.64,67.8,240.04,0
2025-12-24 06:00:00,23.17,90.46,92.0,1.7,167.93,67.12,242.11,1
2025-12-24 07:00:00,24.65,93.26,92.0,1.7,165.35,66.28,241.98,0
2025-12-24 08:00:00,22.49,86.13,91.31,1.7,166.36,65.83,244.03,0
2025-12-24 09:00:00,25.52,90.57,90.11,1.7,167.18,65.2,247.39,0
2025-12-24 10:00:00,25.59,83.91,89.92,1.7,164.86,66.25,248.14,0
2025-12-24 11:00:00,28.1,87.95,89.55,1.5,166.72,66.09,247.25,0
2025-12-24 12:00:00,28.38,84.29,92.0,1.5,167.65,64.52,246.45,1
2025-12-24 13:00:00,27.33,82.09,90.89,1.7,168.88,64.64,238.48,0
2025-12-24 14:00:00,28.47,86.17,90.75,1.5,168.04,64.67,236.52,0
2025-12-24 15:00:00,28.5,87.22,92.0,1.5,168.24,64.17,238.78,1
2025-12-24 16:00:00,26.86,84.68,91.27,1.7,168.23,64.34,241.02,0
2025-12-24 17:00:00,28.42,87.84,90.46,1.5,167.83,64.23,238.88,0
2025-12-24 18:00:00,25.97,81.97,90.17,1.7,168.02,64.74,239.1,0
2025-12-24 19:00:00,25.33,84.94,89.91,1.7,170.17,65.17,238.42,0
2025-12-24 20:00:00,25.66,91.58,89.84,1.7,171.89,65.41,239.97,0
2025-12-24 21:00:00,24.15,89.17,89.66,1.7,169.49,64.13,245.24,0
2025-12-24 22:00:00,23.96,86.46,89.43,1.7,171.08,65.98,246.5,0
2025-12-24 23:00:00,24.53,89.86,88.94,1.7,172.99,64.46,244.25,0
2025-12-25 00:00:00,22.98,90.11,89.28,1.7,172.39,64.27,243.59,0
2025-12-25 01:00:00,21.24,92.39,88.64,1.8,173.01,63.21,246.67,0
2025-12-25 02:00:00,22.62,92.4,88.56,1.7,173.58,63.54,242.56,0
2025-12-25 03:00:00,21.6,93.9,88.48,1.8,171.71,63.61,240.65,0
2025-12-25 04:00:00,22.79,93.45,88.62,1.7,170.75,63.41,242.14,0
2025-12-25 05:00:00,22.81,96.33,88.83,1.7,171.87,64.74,245.02,0
2025-12-25 06:00:00,23.89,93.5,92.0,1.7,170.71,65.65,246.04,1
2025-12-25 07:00:00,24.13,92.41,91.95,1.7,172.23,65.25,243.97,0
2025-12-25 08:00:00,25.12,92.53,91.91,1.7,174.29,65.87,244.86,0
2025-12-25 09:00:00,24.62,87.58,91.33,1.7,175.98,67.17,245.41,0
2025-12-25 10:00:00,26.64,84.22,90.43,1.7,179.11,68.0,245.76,0
2025-12-25 11:00:00,28.27,88.48,89.72,1.5,178.38,67.7,244.98,0
2025-12-25 12:00:00,26.59,85.36,92.0,1.7,178.16,66.1,244.62,1
2025-12-25 13:00:00,28.74,85.11,91.52,1.5,178.21,66.27,241.87,0
2025-12-25 14:00:00,26.8,83.5,91.25,1.7,177.57,66.74,247.72,0
2025-12-25 15:00:00,26.39,83.82,92.0,1.7,178.05,65.91,247.48,1
2025-12-25 16:00:00,27.04,87.5,90.93,1.7,174.45,65.81,248.23,0
2025-12-25 17:00:00,27.01,88.42,90.65,1.7,174.44,65.62,247.02,0
2025-12-25 18:00:00,26.73,88.72,89.54,1.7,171.58,66.76,248.53,0
2025-12-25 19:00:00,24.73,89.58,88.87,1.7,169.58,68.29,244.61,0
2025-12-25 20:00:00,25.32,89.99,88.61,1.7,170.72,69.16,239.77,0
2025-12-25 21:00:00,23.88,89.95,88.48,1.7,170.13,68.86,239.45,0
2025-12-25 22:00:00,22.71,90.17,88.4,1.7,171.18,69.69,244.36,0
2025-12-25 23:00:00,22.66,94.06,88.18,1.7,170.54,70.04,246.92,0
2025-12-26 00:00:00,22.36,91.32,88.51,1.7,172.31,69.74,244.3,0
2025-12-26 01:00:00,23.01,93.57,88.33,1.7,171.59,71.39,245.13,0
2025-12-26 02:00:00,23.25,91.45,88.43,1.7,167.8,70.44,243.03,0
2025-12-26 03:00:00,20.98,92.05,88.47,1.8,168.1,70.73,243.69,0
2025-12-26 04:00:00,22.38,93.08,87.88,1.7,164.07,71.22,244.52,0
2025-12-26 05:00:00,21.32,91.57,87.63,1.8,161.49,70.69,246.36,0
2025-12-26 06:00:00,23.21,94.33,92.0,1.7,160.04,70.93,241.88,1
2025-12-26 07:00:00,22.9,88.43,91.65,1.7,158.43,71.51,238.37,0
2025-12-26 08:00:00,23.41,90.18,90.88,1.7,157.71,71.45,238.01,0
2025-12-26 09:00:00,25.79,88.73,90.36,1.7,156.12,71.59,235.28,0
2025-12-26 10:00:00,25.53,83.02,89.65,1.7,153.95,71.4,232.49,0
2025-12-26 11:00:00,26.44,84.86,88.83,1.7,157.17,71.83,233.3,0
2025-12-26 12:00:00,25.37,85.63,92.0,1.7,156.26,71.33,231.09,1
2025-12-26 13:00:00,28.06,85.74,91.84,1.5,152.59,70.77,236.93,0
2025-12-26 14:00:00,27.9,84.45,91.21,1.7,152.44,70.53,235.5,0
2025-12-26 15:00:00,27.08,86.67,92.0,1.7,150.92,71.34,234.8,1
2025-12-26 16:00:00,25.58,85.4,90.97,1.7,149.89,69.48,235.56,0
2025-12-26 17:00:00,27.41,86.29,91.05,1.7,151.77,68.44,231.76,0
2025-12-26 18:00:00,25.47,87.55,90.41,1.7,151.49,70.3,233.19,0
2025-12-26 19:00:00,25.14,89.88,90.33,1.7,149.96,70.3,234.14,0
2025-12-26 20:00:00,26.82,87.25,89.89,1.7,151.36,69.68,233.31,0
2025-12-26 21:00:00,23.87,88.59,89.78,1.7,153.98,70.16,234.07,0
2025-12-26 22:00:00,24.49,89.09,90.01,1.7,155.39,69.21,235.19,0
2025-12-26 23:00:00,23.85,90.67,89.61,1.7,151.35,67.1,238.77,0
2025-12-27 00:00:00,23.27,95.28,89.55,1.7,149.89,67.27,244.83,0
2025-12-27 01:00:00,22.82,94.02,88.92,1.7,150.58,66.45,241.69,0
2025-12-27 02:00:00,22.63,90.73,89.33,1.7,150.72,66.41,238.11,0
2025-12-27 03:00:00,22.37,92.18,89.21,1.7,150.7,66.58,238.21,0
2025-12-27 04:00:00,22.06,94.42,88.88,1.7,149.51,66.57,232.85,0
2025-12-27 05:00:00,23.47,91.34,88.59,1.7,147.59,64.89,234.58,0
2025-12-27 06:00:00,21.66,90.97,92.0,1.8,151.91,64.83,234.89,1
2025-12-27 07:00:00,24.22,94.36,91.66,1.7,152.48,65.14,235.81,0
2025-12-27 08:00:00,24.91,88.61,90.35,1.7,154.13,63.79,235.01,0
2025-12-27 09:00:00,25.71,90.54,89.75,1.7,154.58,62.37,235.65,0
2025-12-27 10:00:00,26.89,89.76,89.13,1.7,155.08,61.4,236.8,0
2025-12-27 11:00:00,26.62,84.22,88.69,1.7,155.37,62.09,237.21,0
2025-12-27 12:00:00,25.65,83.11,92.0,1.7,153.73,60.28,233.73,1
2025-12-27 13:00:00,27.24,84.19,91.18,1.7,151.46,61.08,234.23,0
2025-12-27 14:00:00,26.45,82.5,90.6,1.7,152.7,61.46,238.9,0
2025-12-27 15:00:00,26.49,85.45,92.0,1.7,153.53,61.25,239.31,1
2025-12-27 16:00:00,25.81,85.19,91.47,1.7,155.67,59.94,239.44,0
2025-12-27 17:00:00,26.06,87.05,90.33,1.7,157.37,59.28,243.11,0
2025-12-27 18:00:00,25.52,90.07,90.1,1.7,156.22,60.07,240.84,0
2025-12-27 19:00:00,23.6,89.64,90.1,1.7,158.61,61.26,242.78,0
2025-12-27 20:00:00,25.53,89.82,89.61,1.7,160.24,60.35,241.06,0
2025-12-27 21:00:00,26.2,85.33,89.6,1.7,161.68,61.43,243.48,0
